0.7951 	WARNING 	Movie2 stim could not be imported and won't be available
4.9351 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
4.9500 	EXP 	Created sentence_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='sentence_stim', opacity=1.0, ori=0, pos=array([ 0. ,  0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
4.9624 	EXP 	Created property_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='property_stim', opacity=1.0, ori=0, pos=array([ 0. , -0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
4.9628 	EXP 	Set  sound=sound.wav
4.9628 	EXP 	Set Sound  volume=1.000
4.9910 	EXP 	Created ending = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='ending', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
4.9966 	EXP 	Imported instructions-p1.xlsx as conditions, 4 conditions, 1 params
4.9970 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
5.0643 	EXP 	New trial (rep=0, index=0): {u'text': u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."}
5.1150 	EXP 	intro_text: text = u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."
5.1150 	EXP 	intro_text: autoDraw = True
5.1150 	EXP 	text_2: autoDraw = True
5.9429 	DATA 	Keypress: space
5.9442 	EXP 	New trial (rep=0, index=1): {u'text': u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'}
6.0388 	EXP 	intro_text: autoDraw = False
6.0388 	EXP 	text_2: autoDraw = False
6.0388 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
6.0388 	EXP 	intro_text: autoDraw = True
6.0388 	EXP 	text_2: autoDraw = True
6.0829 	DATA 	Keypress: space
6.1012 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
6.1880 	EXP 	intro_text: autoDraw = False
6.1880 	EXP 	text_2: autoDraw = False
6.1880 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
6.1880 	EXP 	intro_text: autoDraw = True
6.1880 	EXP 	text_2: autoDraw = True
6.2220 	DATA 	Keypress: space
6.2237 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
6.3324 	EXP 	intro_text: autoDraw = False
6.3324 	EXP 	text_2: autoDraw = False
6.3324 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
6.3324 	EXP 	intro_text: autoDraw = True
6.3324 	EXP 	text_2: autoDraw = True
6.3336 	DATA 	Keypress: space
6.3448 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
6.3452 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
6.3471 	EXP 	New trial (rep=0, index=0): {u'property': u'can contain money', u'response': u'j', u'sentence': u'The *bank* was robbed by three bandits.'}
6.3692 	EXP 	intro_text: autoDraw = False
6.3692 	EXP 	text_2: autoDraw = False
6.3692 	EXP 	sentence_stim: text = u'The *bank* was robbed by three bandits.'
6.3692 	EXP 	property_stim: text = u'can contain money'
6.4629 	DATA 	Keypress: space
6.8845 	EXP 	sentence_stim: autoDraw = True
12.8662 	EXP 	sentence_stim: autoDraw = False
12.8863 	EXP 	property_stim: autoDraw = True
15.1625 	DATA 	Keypress: f
15.1820 	EXP 	Sound  started
16.1889 	EXP 	Sound  stopped
17.6202 	DATA 	Keypress: space
17.6416 	EXP 	New trial (rep=0, index=1): {u'property': u'can be tied in a knot', u'response': u'f', u'sentence': u'The *refrigerator* was set to a low temperature to cool the beer.'}
17.7061 	EXP 	sentence_stim: autoDraw = False
17.7061 	EXP 	property_stim: autoDraw = False
17.7061 	EXP 	sentence_stim: text = u'The *refrigerator* was set to a low temperature to cool the beer.'
17.7061 	EXP 	property_stim: text = u'can be tied in a knot'
18.1823 	EXP 	sentence_stim: autoDraw = True
24.1629 	EXP 	sentence_stim: autoDraw = False
24.1629 	EXP 	property_stim: autoDraw = True
91.6829 	DATA 	Keypress: j
91.7008 	EXP 	Sound  started
92.7074 	EXP 	Sound  stopped
148.3253 	DATA 	Keypress: space
148.3272 	EXP 	New trial (rep=0, index=2): {u'property': u'has gills', u'response': u'f', u'sentence': u'The *cheese* was growing moldy in the refrigerator.'}
148.3753 	EXP 	sentence_stim: autoDraw = False
148.3753 	EXP 	property_stim: autoDraw = False
148.3753 	EXP 	sentence_stim: text = u'The *cheese* was growing moldy in the refrigerator.'
148.3753 	EXP 	property_stim: text = u'has gills'
148.8479 	EXP 	sentence_stim: autoDraw = True
154.8492 	EXP 	sentence_stim: autoDraw = False
154.8492 	EXP 	property_stim: autoDraw = True
157.1450 	DATA 	Keypress: space
157.4067 	DATA 	Keypress: space
157.7892 	DATA 	Keypress: space
225.1674 	DATA 	Keypress: escape
