0.7581 	WARNING 	Movie2 stim could not be imported and won't be available
4.7087 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
4.7904 	EXP 	New trial (rep=0, index=0): {u'text': u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."}
4.8462 	EXP 	intro_text: text = u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."
4.8462 	EXP 	intro_text: autoDraw = True
4.8462 	EXP 	text_2: autoDraw = True
5.4395 	DATA 	Keypress: space
5.4403 	EXP 	New trial (rep=0, index=1): {u'text': u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'}
5.5264 	EXP 	intro_text: autoDraw = False
5.5264 	EXP 	text_2: autoDraw = False
5.5264 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
5.5264 	EXP 	intro_text: autoDraw = True
5.5264 	EXP 	text_2: autoDraw = True
5.7010 	DATA 	Keypress: space
5.7025 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
5.7821 	EXP 	intro_text: autoDraw = False
5.7821 	EXP 	text_2: autoDraw = False
5.7821 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
5.7821 	EXP 	intro_text: autoDraw = True
5.7821 	EXP 	text_2: autoDraw = True
5.8819 	DATA 	Keypress: space
5.8827 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
5.9649 	EXP 	intro_text: autoDraw = False
5.9649 	EXP 	text_2: autoDraw = False
5.9649 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
5.9649 	EXP 	intro_text: autoDraw = True
5.9649 	EXP 	text_2: autoDraw = True
6.1437 	DATA 	Keypress: space
6.1486 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
6.1491 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
6.1508 	EXP 	New trial (rep=0, index=0): {u'property': u'can be tied in a knot', u'response': u'f', u'sentence': u'The *refrigerator* was set to a low temperature to cool the beer.'}
6.1633 	EXP 	intro_text: autoDraw = False
6.1633 	EXP 	text_2: autoDraw = False
7.4117 	DATA 	Keypress: space
7.4502 	EXP 	sentence_stim: text = u'The *refrigerator* was set to a low temperature to cool the beer.'
7.4502 	EXP 	property_stim: text = u'can be tied in a knot'
7.9362 	EXP 	sentence_stim: autoDraw = True
13.9352 	EXP 	sentence_stim: autoDraw = False
13.9352 	EXP 	property_stim: autoDraw = True
15.7488 	DATA 	Keypress: j
15.7496 	EXP 	New trial (rep=0, index=1): {u'property': u'has a smell', u'response': u'j', u'sentence': u'The *skunk* was under a large willow.'}
15.7688 	EXP 	sentence_stim: autoDraw = False
15.7688 	EXP 	property_stim: autoDraw = False
16.0507 	DATA 	Keypress: j
16.2716 	DATA 	Keypress: j
16.4744 	DATA 	Keypress: j
16.6757 	DATA 	Keypress: j
16.8359 	DATA 	Keypress: j
16.9965 	DATA 	Keypress: j
17.3196 	DATA 	Keypress: j
17.5609 	DATA 	Keypress: j
17.7423 	DATA 	Keypress: j
17.9834 	DATA 	Keypress: j
18.4063 	DATA 	Keypress: escape
