0.7600 	WARNING 	Movie2 stim could not be imported and won't be available
4.4188 	EXP 	Created sentence_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='sentence_stim', opacity=1.0, ori=0, pos=array([ 0. ,  0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
4.4257 	EXP 	Created property_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='property_stim', opacity=1.0, ori=0, pos=array([ 0. , -0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
4.4495 	EXP 	Created ending = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='ending', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
4.4549 	EXP 	Imported instructions-p1.xlsx as conditions, 4 conditions, 1 params
4.4553 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
4.5344 	EXP 	New trial (rep=0, index=0): {u'text': u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."}
4.5888 	EXP 	intro_text: text = u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."
4.5888 	EXP 	intro_text: autoDraw = True
4.5888 	EXP 	text_2: autoDraw = True
4.9237 	DATA 	Keypress: space
4.9243 	EXP 	New trial (rep=0, index=1): {u'text': u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'}
5.0024 	EXP 	intro_text: autoDraw = False
5.0024 	EXP 	text_2: autoDraw = False
5.0024 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
5.0024 	EXP 	intro_text: autoDraw = True
5.0024 	EXP 	text_2: autoDraw = True
5.0849 	DATA 	Keypress: space
5.0854 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
5.1340 	EXP 	intro_text: autoDraw = False
5.1340 	EXP 	text_2: autoDraw = False
5.1340 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
5.1340 	EXP 	intro_text: autoDraw = True
5.1340 	EXP 	text_2: autoDraw = True
5.2467 	DATA 	Keypress: space
5.2472 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
5.3100 	EXP 	intro_text: autoDraw = False
5.3100 	EXP 	text_2: autoDraw = False
5.3100 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
5.3100 	EXP 	intro_text: autoDraw = True
5.3100 	EXP 	text_2: autoDraw = True
5.3872 	DATA 	Keypress: space
5.3996 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
5.4009 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
5.4048 	EXP 	New trial (rep=0, index=0): {u'property': u'has a smell', u'response': u'j', u'sentence': u'The *skunk* was under a large willow.'}
5.4126 	EXP 	intro_text: autoDraw = False
5.4126 	EXP 	text_2: autoDraw = False
5.5280 	DATA 	Keypress: space
5.5657 	EXP 	sentence_stim: text = u'The *skunk* was under a large willow.'
5.5657 	EXP 	property_stim: text = u'has a smell'
6.0502 	EXP 	sentence_stim: autoDraw = True
12.0517 	EXP 	sentence_stim: autoDraw = False
12.0517 	EXP 	property_stim: autoDraw = True
12.4744 	DATA 	Keypress: j
12.4799 	EXP 	New trial (rep=0, index=1): {u'property': u'can contain money', u'response': u'j', u'sentence': u'The *bank* was robbed by three bandits.'}
12.4939 	EXP 	sentence_stim: autoDraw = False
12.4939 	EXP 	property_stim: autoDraw = False
13.4013 	DATA 	Keypress: escape
