0.7913 	WARNING 	Movie2 stim could not be imported and won't be available
5.7498 	EXP 	Created sentence_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='sentence_stim', opacity=1.0, ori=0, pos=array([ 0. ,  0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.7578 	EXP 	Created property_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='property_stim', opacity=1.0, ori=0, pos=array([ 0. , -0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.7581 	EXP 	Set  sound=sound.wav
5.7581 	EXP 	Set Sound  volume=1.000
5.7850 	EXP 	Created ending = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='ending', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
5.7901 	EXP 	Imported instructions-p1.xlsx as conditions, 4 conditions, 1 params
5.7905 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
5.7911 	EXP 	New trial (rep=0, index=0): {u'text': u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."}
5.8448 	EXP 	intro_text: text = u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."
5.8448 	EXP 	intro_text: autoDraw = True
5.8448 	EXP 	text_2: autoDraw = True
6.1637 	DATA 	Keypress: space
6.1644 	EXP 	New trial (rep=0, index=1): {u'text': u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'}
6.2376 	EXP 	intro_text: autoDraw = False
6.2376 	EXP 	text_2: autoDraw = False
6.2376 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
6.2376 	EXP 	intro_text: autoDraw = True
6.2376 	EXP 	text_2: autoDraw = True
6.4648 	DATA 	Keypress: space
6.4652 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
6.5102 	EXP 	intro_text: autoDraw = False
6.5102 	EXP 	text_2: autoDraw = False
6.5102 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
6.5102 	EXP 	intro_text: autoDraw = True
6.5102 	EXP 	text_2: autoDraw = True
6.7470 	DATA 	Keypress: space
6.7475 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
6.8207 	EXP 	intro_text: autoDraw = False
6.8207 	EXP 	text_2: autoDraw = False
6.8207 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
6.8207 	EXP 	intro_text: autoDraw = True
6.8207 	EXP 	text_2: autoDraw = True
7.1512 	DATA 	Keypress: space
7.1658 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
7.1668 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
7.1693 	EXP 	New trial (rep=0, index=0): {u'property': u'has a smell', u'response': u'j', u'sentence': u'The *skunk* was under a large willow.'}
7.1779 	EXP 	intro_text: autoDraw = False
7.1779 	EXP 	text_2: autoDraw = False
8.4979 	DATA 	Keypress: space
8.5285 	EXP 	sentence_stim: text = u'The *skunk* was under a large willow.'
8.5285 	EXP 	property_stim: text = u'has a smell'
9.0219 	EXP 	sentence_stim: autoDraw = True
15.0230 	EXP 	sentence_stim: autoDraw = False
15.0230 	EXP 	property_stim: autoDraw = True
15.9497 	DATA 	Keypress: f
15.9712 	EXP 	Sound  started
16.9771 	EXP 	Sound  stopped
19.0729 	DATA 	Keypress: f
19.9574 	DATA 	Keypress: space
19.9589 	EXP 	New trial (rep=0, index=1): {u'property': u'has gills', u'response': u'f', u'sentence': u'The *cheese* was growing moldy in the refrigerator.'}
19.9764 	EXP 	sentence_stim: autoDraw = False
19.9764 	EXP 	property_stim: autoDraw = False
20.9229 	DATA 	Keypress: escape
