0.7690 	WARNING 	Movie2 stim could not be imported and won't be available
4.6386 	EXP 	Created ending = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='ending', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
4.6437 	EXP 	Imported instructions-p1.xlsx as conditions, 4 conditions, 1 params
4.6440 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
4.6446 	EXP 	New trial (rep=0, index=0): {u'text': u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."}
4.7009 	EXP 	intro_text: text = u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."
4.7009 	EXP 	intro_text: autoDraw = True
4.7009 	EXP 	text_2: autoDraw = True
5.1209 	DATA 	Keypress: space
5.1214 	EXP 	New trial (rep=0, index=1): {u'text': u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'}
5.1901 	EXP 	intro_text: autoDraw = False
5.1901 	EXP 	text_2: autoDraw = False
5.1901 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
5.1901 	EXP 	intro_text: autoDraw = True
5.1901 	EXP 	text_2: autoDraw = True
5.5234 	DATA 	Keypress: space
5.5243 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
5.5742 	EXP 	intro_text: autoDraw = False
5.5742 	EXP 	text_2: autoDraw = False
5.5742 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
5.5742 	EXP 	intro_text: autoDraw = True
5.5742 	EXP 	text_2: autoDraw = True
5.8659 	DATA 	Keypress: space
5.8666 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
5.9386 	EXP 	intro_text: autoDraw = False
5.9386 	EXP 	text_2: autoDraw = False
5.9386 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
5.9386 	EXP 	intro_text: autoDraw = True
5.9386 	EXP 	text_2: autoDraw = True
6.2479 	DATA 	Keypress: space
6.2519 	EXP 	Imported stim-pracxxx.xlsx as conditions, 4 conditions, 3 params
6.2524 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
6.2529 	EXP 	New trial (rep=0, index=0): {u'property': u'can contain money', u'response': u'j', u'sentence': u'The *bank* was robbed by three bandits.'}
6.2680 	EXP 	intro_text: autoDraw = False
6.2680 	EXP 	text_2: autoDraw = False
7.2558 	DATA 	Keypress: space
7.2821 	EXP 	sentence_stim: text = u'The *bank* was robbed by three bandits.'
7.2821 	EXP 	property_stim: text = u'can contain money'
7.7789 	EXP 	sentence_stim: autoDraw = True
12.8539 	DATA 	Keypress: space
13.5198 	DATA 	Keypress: escape
